Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MainPos,MP,Starts,Min,90s,CrdY,CrdR,Cmp,Att_passing,Cmp%,TotDist,PrgDist,KP,1/3,PPA,CrsPA,PrgP,PrgP_passing,Ast,xAG,xA,A-xAG,Live,Dead,FK,TB,Sw,Crs,TI,CK,Touches,Mid 3rd_possession,Att 3rd_possession,Att_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_possession,PrgDist_possession,PrgC,PrgC_possession,CPA,Rec,PrgR,Tkl,TklW,Mid 3rd,Int,Tkl+Int,Recov,Gls,Sh_shooting,SoT,SoT%,Sh/90,SoT/90,xG,npxG,G-xG,np:G-xG,Won,Lost_misc,Won%,Fls,Fld,Min%,Compl,Subs,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,Rk_per_90,CrdY_per_90,CrdR_per_90,Cmp_per_90,Att_passing_per_90,Cmp%_per_90,TotDist_per_90,PrgDist_per_90,KP_per_90,1/3_per_90,PPA_per_90,CrsPA_per_90,PrgP_per_90,PrgP_passing_per_90,Ast_per_90,xAG_per_90,xA_per_90,A-xAG_per_90,Live_per_90,Dead_per_90,FK_per_90,TB_per_90,Sw_per_90,Crs_per_90,TI_per_90,CK_per_90,Touches_per_90,Mid 3rd_possession_per_90,Att 3rd_possession_per_90,Att_possession_per_90,Succ_per_90,Succ%_per_90,Tkld_per_90,Tkld%_per_90,Carries_per_90,TotDist_possession_per_90,PrgDist_possession_per_90,PrgC_per_90,PrgC_possession_per_90,CPA_per_90,Rec_per_90,PrgR_per_90,Tkl_per_90,TklW_per_90,Mid 3rd_per_90,Int_per_90,Tkl+Int_per_90,Recov_per_90,Gls_per_90,Sh_shooting_per_90,SoT_per_90,SoT%_per_90,Sh/90_per_90,SoT/90_per_90,xG_per_90,npxG_per_90,G-xG_per_90,np:G-xG_per_90,Won_per_90,Lost_misc_per_90,Won%_per_90,Fls_per_90,Fld_per_90,Min%_per_90,Compl_per_90,Subs_per_90,PPM_per_90,onG_per_90,onGA_per_90,+/-_per_90,+/-90_per_90,onxG_per_90,onxGA_per_90,xG+/-_per_90,xG+/-90_per_90
154,Arthur Atta,fr FRA,"MF,FW",Metz,fr Ligue 1,20.0,2003.0,MF,21,10,924,10.3,0,0,301,401,75.1,5603,1409,12,37,12,4,48,48,2,1.3,0.5,0.7,378.0,20.0,10.0,1.0,4.0,10.0,6.0,1.0,544,291,121,29,12,41.4,16,55.2,364,2198,921,16,16,2,340,22,18,14,7,10,28,54.0,1,9.0,4.0,44.4,0.88,0.39,0.6,0.6,0.4,0.4,11.0,19.0,36.7,18.0,12.0,30.2,5.0,11.0,0.62,14.0,22.0,-8.0,-0.78,13.3,18.0,-4.7,-0.46,15.0,0.0,0.0,29.318181818181817,39.05844155844156,7.314935064935064,545.7467532467533,137.24025974025975,1.168831168831169,3.6038961038961035,1.168831168831169,0.38961038961038963,4.675324675324676,4.675324675324676,0.19480519480519481,0.12662337662337664,0.048701298701298704,0.06818181818181818,36.81818181818182,1.948051948051948,0.974025974025974,0.09740259740259741,0.38961038961038963,0.974025974025974,0.5844155844155845,0.09740259740259741,52.98701298701299,28.344155844155846,11.785714285714286,2.8246753246753245,1.168831168831169,4.032467532467533,1.5584415584415585,5.376623376623377,35.45454545454545,214.0909090909091,89.70779220779221,1.5584415584415585,1.5584415584415585,0.19480519480519481,33.116883116883116,2.142857142857143,1.7532467532467533,1.3636363636363638,0.6818181818181819,0.974025974025974,2.7272727272727275,5.259740259740259,0.09740259740259741,0.8766233766233766,0.38961038961038963,4.324675324675324,0.08571428571428572,0.037987012987012986,0.05844155844155844,0.05844155844155844,0.03896103896103896,0.03896103896103896,1.0714285714285714,1.8506493506493507,3.574675324675325,1.7532467532467533,1.168831168831169,2.9415584415584415,0.487012987012987,1.0714285714285714,0.06038961038961039,1.3636363636363638,2.142857142857143,-0.7792207792207793,-0.07597402597402597,1.2954545454545454,1.7532467532467533,-0.45779220779220786,-0.044805194805194806
1717,Arthur Melo,br BRA,MF,Fiorentina,it Serie A,26.0,1996.0,MF,33,23,1986,22.1,2,0,1372,1502,91.3,26644,6117,34,143,16,4,133,133,3,1.7,2.3,1.3,1413.0,87.0,63.0,3.0,8.0,21.0,13.0,9.0,1654,1026,320,20,11,55.0,4,20.0,1099,6199,2393,21,21,2,1243,27,45,30,24,18,63,141.0,2,11.0,5.0,45.5,0.5,0.23,1.0,0.3,1.0,0.7,7.0,7.0,50.0,18.0,47.0,58.1,4.0,10.0,1.73,41.0,26.0,15.0,0.68,32.3,22.2,10.1,0.46,77.80966767371602,0.09063444108761329,0.0,62.17522658610272,68.06646525679758,4.137462235649547,1207.4320241691842,277.20543806646526,1.540785498489426,6.480362537764351,0.7250755287009063,0.18126888217522658,6.027190332326284,6.027190332326284,0.13595166163141995,0.0770392749244713,0.1042296072507553,0.05891238670694864,64.03323262839879,3.9425981873111784,2.8549848942598186,0.13595166163141995,0.36253776435045315,0.9516616314199396,0.5891238670694865,0.40785498489425986,74.95468277945619,46.49546827794562,14.501510574018127,0.9063444108761329,0.4984894259818731,2.4924471299093653,0.18126888217522658,0.9063444108761329,49.8036253776435,280.9214501510574,108.4441087613293,0.9516616314199396,0.9516616314199396,0.09063444108761329,56.329305135951664,1.2235649546827794,2.039274924471299,1.3595166163141994,1.0876132930513596,0.8157099697885197,2.8549848942598186,6.389728096676738,0.09063444108761329,0.4984894259818731,0.22658610271903323,2.0619335347432024,0.022658610271903322,0.01042296072507553,0.045317220543806644,0.013595166163141994,0.045317220543806644,0.03172205438066465,0.31722054380664655,0.31722054380664655,2.2658610271903323,0.8157099697885197,2.1299093655589125,2.6329305135951664,0.18126888217522658,0.45317220543806647,0.0783987915407855,1.8580060422960725,1.178247734138973,0.6797583081570997,0.03081570996978852,1.4637462235649545,1.0060422960725075,0.45770392749244715,0.02084592145015106
2733,Aster Vranckx,be BEL,MF,Wolfsburg,de Bundesliga,20.0,2002.0,MF,24,12,1153,12.8,6,0,499,585,85.3,8276,1835,5,37,4,2,48,48,0,0.3,0.3,-0.3,566.0,19.0,17.0,1.0,3.0,10.0,0.0,0.0,748,434,112,27,16,59.3,9,33.3,382,1706,569,3,3,1,472,9,32,15,11,14,46,72.0,0,4.0,2.0,50.0,0.31,0.16,0.1,0.1,-0.1,-0.1,15.0,6.0,71.4,29.0,24.0,37.7,9.0,12.0,1.21,13.0,24.0,-11.0,-0.86,12.6,20.6,-8.0,-0.62,213.3304423243712,0.4683434518647008,0.0,38.95056374674762,45.66348655680833,6.658282740676496,646.0017346053772,143.23503902862097,0.3902862098872506,2.8881179531656547,0.31222896790980054,0.15611448395490027,3.746747614917606,3.746747614917606,0.0,0.02341717259323504,0.02341717259323504,-0.02341717259323504,44.180398959236776,1.4830875975715525,1.3269731136166523,0.07805724197745013,0.2341717259323504,0.7805724197745012,0.0,0.0,58.3868169991327,33.87684301821336,8.742411101474415,2.1075455333911535,1.2489158716392021,4.628794449262792,0.7025151777970512,2.5993061578490892,29.81786643538595,133.16565481352993,44.414570685169124,0.2341717259323504,0.2341717259323504,0.07805724197745013,36.84301821335646,0.7025151777970512,2.4978317432784043,1.170858629661752,0.8586296617519515,1.092801387684302,3.590633130962706,5.6201214223764095,0.0,0.31222896790980054,0.15611448395490027,3.9028620988725065,0.024197745013009538,0.01248915871639202,0.007805724197745013,0.007805724197745013,-0.007805724197745013,-0.007805724197745013,1.170858629661752,0.4683434518647008,5.573287077189939,2.2636600173460537,1.873373807458803,2.9427580225498704,0.7025151777970512,0.9366869037294016,0.09444926279271466,1.0147441457068516,1.873373807458803,-0.8586296617519515,-0.06712922810060712,0.9835212489158717,1.607979184735473,-0.6244579358196011,-0.048395490026019075
1299,Atakan Karazor,,MF,Stuttgart,de Bundesliga,26.0,1996.0,MF,33,31,2623,29.1,9,0,1698,1900,89.4,24791,6910,29,138,19,3,142,142,4,2.6,2.5,1.4,1820.0,75.0,73.0,5.0,2.0,4.0,2.0,0.0,2181,1434,382,27,5,18.5,14,51.9,1149,4345,1991,24,24,0,1574,31,72,44,38,27,99,174.0,0,19.0,2.0,10.5,0.65,0.07,1.0,1.0,-1.0,-1.0,44.0,38.0,53.7,28.0,61.0,85.7,21.0,2.0,2.12,64.0,34.0,30.0,1.03,56.6,33.6,22.9,0.79,44.5711017918414,0.30880670987418984,0.0,58.26153259626382,65.19252764010675,3.0674799847502863,850.6252382767823,237.09492947007243,0.9950438429279451,4.735036218070911,0.6519252764010676,0.10293556995806329,4.872283644681662,4.872283644681662,0.13724742661075104,0.08921082729698819,0.0857796416317194,0.04803659931376287,62.447579107891734,2.573389248951582,2.504765535646207,0.1715592832634388,0.06862371330537552,0.13724742661075104,0.06862371330537552,0.0,74.83415935951201,49.20320243995425,13.107129241326726,0.9264201296225696,0.1715592832634388,0.6347693480747236,0.4803659931376287,1.7807853602744947,39.42432329393824,149.0850171559283,68.31490659550134,0.8234845596645063,0.8234845596645063,0.0,54.006862371330534,1.0636675562333207,2.4704536789935188,1.5097216927182615,1.3038505528021351,0.9264201296225696,3.3968738086160886,5.970263057567671,0.0,0.6519252764010676,0.06862371330537552,0.3602744948532215,0.022302706824247048,0.002401829965688144,0.03431185665268776,0.03431185665268776,-0.03431185665268776,-0.03431185665268776,1.5097216927182615,1.3038505528021351,1.842546702249333,0.9607319862752574,2.0930232558139537,2.9405261151353415,0.720548989706443,0.06862371330537552,0.07274113610369806,2.1959588257720166,1.1666031261913838,1.029355699580633,0.03534121235226839,1.9420510865421274,1.152878383530309,0.7857415173465497,0.027106366755623335
2563,Aurélien Tchouaméni,fr FRA,"MF,DF",Real Madrid,es La Liga,23.0,2000.0,MF,27,22,1987,22.1,7,0,1377,1520,90.6,22672,7487,11,154,13,4,111,111,1,0.9,1.4,0.1,1461.0,53.0,49.0,1.0,4.0,22.0,2.0,0.0,1722,985,211,13,6,46.2,3,23.1,1152,6365,3569,28,28,1,1296,15,38,23,17,28,66,99.0,3,27.0,7.0,25.9,1.22,0.32,1.3,1.3,1.7,1.7,51.0,24.0,68.0,20.0,22.0,58.1,18.0,5.0,2.67,48.0,13.0,35.0,1.59,40.0,18.8,21.2,0.96,116.08958228485153,0.3170608958228485,0.0,62.370407649723205,68.84750880724711,4.103673880221439,1026.9149471565174,339.119275289381,0.498238550578762,6.975339708102668,0.5888273779567187,0.18117765475591344,5.027679919476598,5.027679919476598,0.04529441368897836,0.04076497232008053,0.06341217916456969,0.004529441368897836,66.17513839959739,2.400603925515853,2.2194262707599397,0.04529441368897836,0.18117765475591344,0.996477101157524,0.09058882737795672,0.0,77.99698037242074,44.614997483643684,9.557121288374434,0.5888273779567187,0.27176648213387017,2.0926019124308004,0.13588324106693508,1.0463009562154002,52.179164569703076,288.29894313034725,161.65576245596378,1.268243583291394,1.268243583291394,0.04529441368897836,58.70156014091595,0.6794162053346754,1.7211877201811776,1.041771514846502,0.7700050327126321,1.268243583291394,2.9894313034725712,4.484146955208858,0.13588324106693508,1.2229491696024157,0.3170608958228485,1.1731253145445395,0.0552591847005536,0.014494212380473076,0.05888273779567187,0.05888273779567187,0.0770005032712632,0.0770005032712632,2.3100150981378964,1.0870659285354807,3.0800201308505284,0.9058882737795672,0.996477101157524,2.631605435329643,0.8152994464016106,0.2264720684448918,0.12093608454957222,2.1741318570709613,0.5888273779567187,1.5853044791142425,0.07201811776547559,1.8117765475591343,0.8515349773527932,0.9602415702063412,0.04348263714141922
1300,Ayman Kari,fr FRA,MF,Lorient,fr Ligue 1,18.0,2004.0,MF,14,12,893,9.9,1,0,338,386,87.6,4814,925,13,25,12,0,37,37,1,0.8,1.0,0.2,384.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,508,244,174,30,16,53.3,12,40.0,409,2701,1060,22,22,3,382,53,18,14,9,6,24,50.0,1,7.0,3.0,42.9,0.71,0.3,0.6,0.6,0.4,0.4,2.0,7.0,22.2,10.0,28.0,29.2,1.0,2.0,1.0,11.0,19.0,-8.0,-0.81,10.1,14.9,-4.8,-0.48,131.01903695408734,0.10078387458006718,0.0,34.06494960806271,38.902575587905936,8.828667413213886,485.1735722284435,93.22508398656215,1.3101903695408734,2.51959686450168,1.209406494960806,0.0,3.729003359462486,3.729003359462486,0.10078387458006718,0.08062709966405375,0.10078387458006718,0.020156774916013438,38.701007838745795,0.10078387458006718,0.10078387458006718,0.40313549832026874,0.20156774916013437,0.10078387458006718,0.0,0.0,51.19820828667414,24.591265397536393,17.53639417693169,3.0235162374020157,1.612541993281075,5.371780515117581,1.209406494960806,4.031354983202688,41.22060470324748,272.2172452407615,106.83090705487122,2.217245240761478,2.217245240761478,0.3023516237402015,38.49944008958567,5.3415453527435615,1.8141097424412094,1.4109742441209407,0.9070548712206047,0.604703247480403,2.418812989921612,5.03919372900336,0.10078387458006718,0.7054871220604704,0.3023516237402015,4.323628219484883,0.07155655095184771,0.030235162374020155,0.06047032474804031,0.06047032474804031,0.040313549832026875,0.040313549832026875,0.20156774916013437,0.7054871220604704,2.2374020156774916,1.007838745800672,2.8219484882418815,2.942889137737962,0.10078387458006718,0.20156774916013437,0.10078387458006718,1.108622620380739,1.9148936170212765,-0.8062709966405375,-0.08163493840985443,1.0179171332586785,1.5016797312430012,-0.4837625979843225,-0.048376259798432256
220,Aymen Barkok,ma MAR,"MF,FW",Mainz 05,de Bundesliga,25.0,1998.0,MF,13,1,321,3.6,2,0,118,184,64.1,1842,639,5,11,4,1,16,16,0,0.3,0.6,-0.3,171.0,13.0,0.0,1.0,0.0,13.0,8.0,4.0,238,116,103,8,2,25.0,4,50.0,123,655,344,14,14,5,174,33,9,5,6,2,11,18.0,1,11.0,6.0,54.5,3.08,1.68,1.7,0.9,-0.7,0.1,11.0,14.0,44.0,15.0,3.0,10.5,0.0,12.0,0.62,7.0,7.0,0.0,0.0,5.7,6.2,-0.5,-0.15,61.6822429906542,0.5607476635514018,0.0,33.08411214953271,51.588785046728965,17.971962616822427,516.4485981308411,179.1588785046729,1.4018691588785046,3.08411214953271,1.1214953271028036,0.2803738317757009,4.485981308411215,4.485981308411215,0.0,0.08411214953271028,0.16822429906542055,-0.08411214953271028,47.943925233644855,3.644859813084112,0.0,0.2803738317757009,0.0,3.644859813084112,2.2429906542056073,1.1214953271028036,66.72897196261682,32.523364485981304,28.878504672897193,2.2429906542056073,0.5607476635514018,7.009345794392523,1.1214953271028036,14.018691588785046,34.48598130841121,183.6448598130841,96.4485981308411,3.925233644859813,3.925233644859813,1.4018691588785046,48.785046728971956,9.25233644859813,2.5233644859813085,1.4018691588785046,1.6822429906542056,0.5607476635514018,3.08411214953271,5.046728971962617,0.2803738317757009,3.08411214953271,1.6822429906542056,15.2803738317757,0.8635514018691588,0.4710280373831775,0.4766355140186916,0.25233644859813087,-0.19626168224299065,0.028037383177570093,3.08411214953271,3.925233644859813,12.33644859813084,4.205607476635514,0.8411214953271028,2.9439252336448596,0.0,3.364485981308411,0.17383177570093458,1.9626168224299065,1.9626168224299065,0.0,0.0,1.5981308411214954,1.738317757009346,-0.14018691588785046,-0.04205607476635514
1669,Azor Matusiwa,nl NED,MF,Rennes,fr Ligue 1,25.0,1998.0,MF,28,25,2179,8.8,5,0,398,454,87.2,7072,2381,10,61,5,1,64,64,1,0.4,0.4,0.6,442.0,12.0,11.0,1.0,1.0,1.0,1.0,0.0,530,317,108,4,2,59.6,1,24.05,392,1999,800,3,3,0,371,12,7,3,4,11,18,38.0,1,6.0,1.0,16.7,0.73,0.12,0.3,0.3,-0.3,-0.3,13.0,8.0,62.2,8.0,8.0,35.599999999999994,5.0,3.0,1.695,16.0,13.0,3.0,0.14,16.0,11.5,4.5,0.51,68.93529141808169,0.2065167508031207,0.0,16.438733363928407,18.75172097292336,3.601652134006425,292.0972923359339,98.34327673244609,0.4130335016062414,2.5195043597980726,0.2065167508031207,0.04130335016062414,2.643414410279945,2.643414410279945,0.04130335016062414,0.016521340064249657,0.016521340064249657,0.02478201009637448,18.25608077099587,0.49564020192748964,0.4543368517668655,0.04130335016062414,0.04130335016062414,0.04130335016062414,0.04130335016062414,0.0,21.890775585130793,13.093162000917852,4.460761817347407,0.16521340064249657,0.08260670032124828,2.461679669573199,0.04130335016062414,0.9933455713630106,16.190913262964663,82.56539697108765,33.04268012849931,0.12391005048187241,0.12391005048187241,0.0,15.323542909591556,0.49564020192748964,0.289123451124369,0.12391005048187241,0.16521340064249657,0.4543368517668655,0.7434603028912345,1.5695273061037172,0.04130335016062414,0.24782010096374482,0.04130335016062414,0.6897659476824232,0.03015144561725562,0.004956402019274897,0.01239100504818724,0.01239100504818724,-0.01239100504818724,-0.01239100504818724,0.5369435520881138,0.33042680128499313,2.5690683799908216,0.33042680128499313,0.33042680128499313,1.4703992657182192,0.2065167508031207,0.12391005048187241,0.07000917852225791,0.6608536025699863,0.5369435520881138,0.12391005048187241,0.00578246902248738,0.6608536025699863,0.47498852684717763,0.18586507572280864,0.02106470858191831
2003,Azzedine Ounahi,ma MAR,MF,Marseille,fr Ligue 1,23.0,2000.0,MF,21,15,1209,13.4,3,0,722,817,88.4,11181,3153,15,81,17,3,98,98,0,1.4,1.7,-1.4,799.0,15.0,10.0,3.0,2.0,22.0,3.0,1.0,959,519,302,27,8,29.6,18,66.7,807,4646,1963,32,32,9,769,70,25,11,14,11,36,66.0,2,16.0,4.0,25.0,1.19,0.3,1.0,1.0,1.0,1.0,3.0,11.0,21.4,15.0,24.0,39.5,4.0,6.0,1.38,22.0,16.0,6.0,0.45,18.6,13.8,4.8,0.35,149.10669975186104,0.22332506203473945,0.0,53.74689826302729,60.81885856079405,6.580645161290323,832.3325062034738,234.71464019851118,1.1166253101736974,6.029776674937965,1.2655086848635237,0.22332506203473945,7.295285359801489,7.295285359801489,0.0,0.10421836228287841,0.12655086848635236,-0.10421836228287841,59.478908188585606,1.1166253101736974,0.7444168734491315,0.22332506203473945,0.1488833746898263,1.6377171215880895,0.22332506203473945,0.07444168734491315,71.38957816377172,38.635235732009924,22.48138957816377,2.009925558312655,0.5955334987593052,2.203473945409429,1.3399503722084367,4.965260545905707,60.07444168734491,345.8560794044665,146.1290322580645,2.3821339950372207,2.3821339950372207,0.6699751861042184,57.245657568238215,5.2109181141439205,1.8610421836228288,0.8188585607940447,1.0421836228287842,0.8188585607940447,2.6799007444168734,4.913151364764268,0.1488833746898263,1.1910669975186103,0.2977667493796526,1.8610421836228288,0.08858560794044665,0.022332506203473945,0.07444168734491315,0.07444168734491315,0.07444168734491315,0.07444168734491315,0.22332506203473945,0.8188585607940447,1.5930521091811414,1.1166253101736974,1.7866004962779156,2.94044665012407,0.2977667493796526,0.4466501240694789,0.10272952853598015,1.6377171215880895,1.1910669975186103,0.4466501240694789,0.033498759305210915,1.3846153846153846,1.0272952853598016,0.3573200992555831,0.026054590570719603
1415,Aïssa Laïdouni,tn TUN,MF,Union Berlin,de Bundesliga,26.0,1996.0,MF,23,10,1071,11.9,2,0,404,512,78.9,6574,1856,12,38,17,5,56,56,3,1.0,1.6,2.0,491.0,19.0,5.0,2.0,1.0,22.0,3.0,1.0,666,340,197,27,10,37.0,16,59.3,366,2025,895,24,24,5,438,41,21,12,12,12,33,80.0,0,13.0,5.0,38.5,1.09,0.42,0.7,0.7,-0.7,-0.7,12.0,14.0,46.2,20.0,27.0,35.0,4.0,13.0,0.91,13.0,25.0,-12.0,-1.01,13.7,19.1,-5.5,-0.46,118.90756302521008,0.16806722689075632,0.0,33.94957983193277,43.02521008403362,6.630252100840337,552.436974789916,155.96638655462186,1.0084033613445378,3.1932773109243695,1.4285714285714284,0.42016806722689076,4.705882352941177,4.705882352941177,0.25210084033613445,0.08403361344537816,0.13445378151260506,0.16806722689075632,41.26050420168067,1.5966386554621848,0.42016806722689076,0.16806722689075632,0.08403361344537816,1.8487394957983194,0.25210084033613445,0.08403361344537816,55.96638655462185,28.57142857142857,16.554621848739497,2.26890756302521,0.8403361344537815,3.1092436974789917,1.3445378151260505,4.983193277310924,30.756302521008404,170.16806722689074,75.21008403361344,2.0168067226890756,2.0168067226890756,0.42016806722689076,36.80672268907563,3.4453781512605044,1.7647058823529411,1.0084033613445378,1.0084033613445378,1.0084033613445378,2.773109243697479,6.722689075630252,0.0,1.092436974789916,0.42016806722689076,3.2352941176470584,0.09159663865546219,0.03529411764705882,0.058823529411764705,0.058823529411764705,-0.058823529411764705,-0.058823529411764705,1.0084033613445378,1.1764705882352942,3.8823529411764706,1.680672268907563,2.26890756302521,2.9411764705882355,0.33613445378151263,1.092436974789916,0.07647058823529412,1.092436974789916,2.100840336134454,-1.0084033613445378,-0.08487394957983194,1.1512605042016806,1.605042016806723,-0.46218487394957986,-0.03865546218487395
2351,Baptiste Santamaria,fr FRA,MF,Rennes,fr Ligue 1,28.0,1995.0,MF,30,22,1926,21.4,3,0,1055,1207,87.4,19511,5191,13,104,15,0,134,134,1,0.6,1.6,0.4,1175.0,30.0,30.0,2.0,10.0,0.0,0.0,0.0,1444,906,212,25,14,56.0,9,36.0,1076,5551,2275,13,13,0,1005,36,52,33,25,34,86,125.0,0,28.0,9.0,32.1,1.31,0.42,1.9,1.9,-1.9,-1.9,38.0,36.0,51.4,23.0,25.0,62.9,13.0,8.0,1.4,33.0,27.0,6.0,0.28,32.5,23.5,9.1,0.42,109.85981308411215,0.14018691588785046,0.0,49.299065420560744,56.40186915887851,4.084112149532711,911.7289719626169,242.57009345794393,0.6074766355140186,4.859813084112149,0.7009345794392523,0.0,6.261682242990654,6.261682242990654,0.04672897196261682,0.028037383177570093,0.07476635514018691,0.018691588785046728,54.90654205607476,1.4018691588785046,1.4018691588785046,0.09345794392523364,0.4672897196261683,0.0,0.0,0.0,67.4766355140187,42.33644859813084,9.906542056074766,1.1682242990654206,0.6542056074766356,2.6168224299065423,0.4205607476635514,1.6822429906542056,50.280373831775705,259.392523364486,106.30841121495327,0.6074766355140186,0.6074766355140186,0.0,46.96261682242991,1.6822429906542056,2.4299065420560746,1.542056074766355,1.1682242990654206,1.5887850467289721,4.018691588785047,5.841121495327102,0.0,1.3084112149532712,0.4205607476635514,1.5,0.06121495327102804,0.019626168224299065,0.08878504672897196,0.08878504672897196,-0.08878504672897196,-0.08878504672897196,1.7757009345794392,1.6822429906542056,2.4018691588785046,1.074766355140187,1.1682242990654206,2.939252336448598,0.6074766355140186,0.37383177570093457,0.06542056074766354,1.542056074766355,1.2616822429906542,0.2803738317757009,0.013084112149532711,1.5186915887850467,1.0981308411214954,0.4252336448598131,0.019626168224299065
902,Bartol Franjić,hr CRO,MF,Darmstadt 98,de Bundesliga,23.0,2000.0,MF,20,14,1229,13.7,5,0,462,556,83.1,8068,1949,2,39,2,1,50,50,1,0.2,0.3,0.8,534.0,21.0,13.0,0.0,1.0,4.0,8.0,0.0,689,410,72,13,7,53.8,6,46.2,327,1782,841,13,13,1,418,14,15,12,10,30,45,63.0,0,4.0,0.0,0.0,0.29,0.0,0.3,0.3,-0.3,-0.3,17.0,19.0,47.2,20.0,2.0,40.2,7.0,6.0,0.5,6.0,45.0,-39.0,-2.86,10.7,34.7,-24.0,-1.76,66.05370219690805,0.3661513425549227,0.0,33.83238405207486,40.71602929210741,6.085435313262815,590.8218063466232,142.72579332790886,0.14646053702196907,2.8559804719283974,0.14646053702196907,0.07323026851098453,3.6615134255492268,3.6615134255492268,0.07323026851098453,0.01464605370219691,0.021969080553295363,0.05858421480878764,39.10496338486575,1.5378356387306753,0.9519934906427989,0.0,0.07323026851098453,0.29292107404393813,0.5858421480878763,0.0,50.45565500406835,30.02441008950366,5.272579332790887,0.9519934906427989,0.5126118795768918,3.9397884458909678,0.43938161106590723,3.3832384052074858,23.946297803091948,130.49633848657447,61.586655817738,0.9519934906427989,0.9519934906427989,0.07323026851098453,30.610252237591535,1.0252237591537836,1.098454027664768,0.8787632221318145,0.7323026851098454,2.196908055329536,3.295362082994304,4.613506916192026,0.0,0.29292107404393813,0.0,0.0,0.021236777868185515,0.0,0.021969080553295363,0.021969080553295363,-0.021969080553295363,-0.021969080553295363,1.2449145646867372,1.3913751017087064,3.4564686737184704,1.4646053702196908,0.14646053702196907,2.9438567941415785,0.5126118795768918,0.43938161106590723,0.03661513425549227,0.43938161106590723,3.295362082994304,-2.8559804719283974,-0.20943856794141577,0.7835638730675345,2.5410903173311636,-1.757526444263629,-0.1288852725793328
241,Bebé,cv CPV,"MF,FW",Rayo Vallecano,es La Liga,33.0,1990.0,MF,19,0,212,2.4,1,0,63,104,60.6,1125,323,3,5,4,3,6,6,0,0.2,0.5,-0.2,83.0,21.0,3.0,0.0,2.0,28.0,8.0,10.0,145,55,88,22,12,54.5,9,40.9,85,848,390,17,17,5,97,24,2,2,1,0,2,12.0,2,15.0,4.0,26.7,6.37,1.7,1.4,0.7,0.6,0.3,1.0,4.0,20.0,0.0,2.0,6.2,0.0,19.0,1.16,4.0,2.0,2.0,0.85,5.5,3.6,1.9,0.79,102.31132075471699,0.4245283018867924,0.0,26.745283018867923,44.15094339622642,25.72641509433962,477.5943396226415,137.12264150943398,1.2735849056603774,2.1226415094339623,1.6981132075471697,1.2735849056603774,2.547169811320755,2.547169811320755,0.0,0.08490566037735849,0.2122641509433962,-0.08490566037735849,35.235849056603776,8.915094339622643,1.2735849056603774,0.0,0.8490566037735848,11.88679245283019,3.3962264150943393,4.245283018867925,61.556603773584904,23.349056603773583,37.35849056603774,9.339622641509434,5.09433962264151,23.136792452830193,3.820754716981132,17.36320754716981,36.08490566037736,360.0,165.56603773584905,7.216981132075471,7.216981132075471,2.1226415094339623,41.17924528301887,10.18867924528302,0.8490566037735848,0.8490566037735848,0.4245283018867924,0.0,0.8490566037735848,5.09433962264151,0.8490566037735848,6.367924528301887,1.6981132075471697,11.334905660377359,2.704245283018868,0.7216981132075472,0.5943396226415094,0.2971698113207547,0.25471698113207547,0.12735849056603774,0.4245283018867924,1.6981132075471697,8.49056603773585,0.0,0.8490566037735848,2.6320754716981134,0.0,8.066037735849056,0.49245283018867925,1.6981132075471697,0.8490566037735848,0.8490566037735848,0.3608490566037736,2.3349056603773586,1.5283018867924527,0.8066037735849056,0.33537735849056605
